YEAR,AMA,SECTOR,CATEGORY,PARENT WATER TYPE OR SECTOR,BUDGET ELEMENT,QUANTITY
2013,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,24231
2013,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,16428
2013,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,87370
2013,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,1744
2013,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,4633
2013,PHOENIX AMA,Industrial,Supply,CAP,CAP,3549
2013,PHOENIX AMA,Industrial,Supply,CAP,GSF (CAP),243
2013,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,75415
2013,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,7393
2013,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,7505
2013,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,339571
2013,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,194021
2013,PHOENIX AMA,Agricultural,Supply,CAP,CAP,53915
2013,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),2895
2013,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),156139
2013,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,31316
2013,PHOENIX AMA,Agricultural,Supply,Spill,Spill,228
2013,PHOENIX AMA,Agricultural,Supply,Other,Other,4069
2013,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,99716
2013,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,96041
2013,PHOENIX AMA,Indian,Supply,CAP,CAP,61494
2013,PHOENIX AMA,Indian,Supply,Effluent,Effluent,2363
2013,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,32744
2013,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,209
2013,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,13110
2013,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,181
2013,PINAL AMA,Municipal,Supply,CAP,CAP,2174
2013,PINAL AMA,Municipal,Supply,Effluent,Effluent,308
2013,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,14419
2013,PINAL AMA,Industrial,Supply,Effluent,Effluent,1295
2013,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,428597
2013,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,30842
2013,PINAL AMA,Agricultural,Supply,CAP,CAP,290834
2013,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),130820
2013,PINAL AMA,Agricultural,Supply,Effluent,Effluent,1949
2013,PINAL AMA,Indian,Supply,Groundwater,Groundwater,63955
2013,PINAL AMA,Indian,Supply,Surface Water,Surface Water,4068
2013,PINAL AMA,Indian,Supply,CAP,CAP,86413
2013,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,12824
2013,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,4864
2013,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1630
2013,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,571
2013,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,1342
2013,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,992
2013,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,195
2013,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,2052
2013,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,937
2013,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,6939
2013,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1092
2013,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,67
2013,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,21
2013,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,13941
2013,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,64
2013,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,71
2013,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,36299
2013,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2933
2013,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,11107
2013,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,4790
2013,TUCSON AMA,Municipal,Supply,Surface Water,Surface Water,17
2013,TUCSON AMA,Municipal,Supply,CAP,CAP,207
2013,TUCSON AMA,Municipal,Supply,Effluent,Effluent,7687
2013,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,108997
2013,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,8018
2013,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,40376
2013,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,236
2013,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2013,TUCSON AMA,Industrial,Supply,CAP,CAP,387
2013,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),6547
2013,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,80553
2013,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,1815
2013,TUCSON AMA,Agricultural,Supply,CAP,CAP,2635
2013,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),25356
2013,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,268
2013,TUCSON AMA,Agricultural,Supply,Other,Other,42
2013,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,201
2013,TUCSON AMA,Indian,Supply,CAP,CAP,18702
2014,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,158523
2014,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,30357
2014,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,48609
2014,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,3375
2014,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,344646
2014,PHOENIX AMA,Municipal,Supply,CAP,CAP,320349
2014,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),49078
2014,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,30404
2014,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,37844
2014,PHOENIX AMA,Municipal,Supply,Spill,Spill,3279
2014,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,58278
2014,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,20193
2014,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,19794
2014,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,82201
2014,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,2056
2014,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,6126
2014,PHOENIX AMA,Industrial,Supply,CAP,CAP,3325
2014,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,83809
2014,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,7087
2014,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,3339
2014,PHOENIX AMA,Industrial,Supply,Other,Other,177
2014,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,344059
2014,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,135801
2014,PHOENIX AMA,Agricultural,Supply,CAP,CAP,25609
2014,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),24785
2014,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),172631
2014,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,24260
2014,PHOENIX AMA,Agricultural,Supply,Spill,Spill,498
2014,PHOENIX AMA,Agricultural,Supply,Other,Other,23911
2014,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,94624
2014,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,103302
2014,PHOENIX AMA,Indian,Supply,CAP,CAP,63959
2014,PHOENIX AMA,Indian,Supply,Effluent,Effluent,6945
2014,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,33601
2014,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,551
2014,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,13455
2014,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,240
2014,PINAL AMA,Municipal,Supply,CAP,CAP,2373
2014,PINAL AMA,Municipal,Supply,Effluent,Effluent,241
2014,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,17635
2014,PINAL AMA,Industrial,Supply,Effluent,Effluent,1899
2014,PINAL AMA,Industrial,Supply,Other,Other,297
2014,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,423119
2014,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,63441
2014,PINAL AMA,Agricultural,Supply,CAP,CAP,303649
2014,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),103117
2014,PINAL AMA,Agricultural,Supply,Effluent,Effluent,1304
2014,PINAL AMA,Indian,Supply,Groundwater,Groundwater,63272
2014,PINAL AMA,Indian,Supply,Surface Water,Surface Water,6440
2014,PINAL AMA,Indian,Supply,CAP,CAP,82270
2014,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,12416
2014,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,3932
2014,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1670
2014,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,390
2014,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,2345
2014,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,1607
2014,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,111
2014,PRESCOTT AMA,Industrial,Supply,Effluent,Effluent,1306
2014,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,2252
2014,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,950
2014,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,6106
2014,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1028
2014,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,73
2014,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,20
2014,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,7533
2014,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,111
2014,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,65
2014,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,31647
2014,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2957
2014,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,7065
2014,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,6507
2014,TUCSON AMA,Municipal,Supply,Surface Water,Surface Water,14
2014,TUCSON AMA,Municipal,Supply,CAP,CAP,49
2014,TUCSON AMA,Municipal,Supply,Effluent,Effluent,7575
2014,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,108219
2014,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,7775
2014,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,43267
2014,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2014,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),6695
2014,TUCSON AMA,Industrial,Supply,Effluent,Effluent,227
2014,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,123
2014,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,78258
2014,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,970
2014,TUCSON AMA,Agricultural,Supply,CAP,CAP,2635
2014,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),23091
2014,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,241
2014,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,209
2014,TUCSON AMA,Indian,Supply,CAP,CAP,20278
2015,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,175519
2015,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,27436
2015,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,57577
2015,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,8115
2015,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,348527
2015,PHOENIX AMA,Municipal,Supply,CAP,CAP,313811
2015,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),54787
2015,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,32124
2015,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,36361
2015,PHOENIX AMA,Municipal,Supply,Spill,Spill,456
2015,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,58054
2015,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,12969
2015,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,9137
2015,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,88340
2015,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,1501
2015,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,6538
2015,PHOENIX AMA,Industrial,Supply,CAP,CAP,1050
2015,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,83425
2015,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,6046
2015,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,2165
2015,PHOENIX AMA,Industrial,Supply,Other,Other,482
2015,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,356929
2015,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,126125
2015,PHOENIX AMA,Agricultural,Supply,CAP,CAP,19016
2015,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),6874
2015,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),200882
2015,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,22300
2015,PHOENIX AMA,Agricultural,Supply,Spill,Spill,104
2015,PHOENIX AMA,Agricultural,Supply,Other,Other,9457
2015,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,98520
2015,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,130217
2015,PHOENIX AMA,Indian,Supply,CAP,CAP,44341
2015,PHOENIX AMA,Indian,Supply,Effluent,Effluent,3338
2015,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,28009
2015,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,397
2015,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,12178
2015,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,292
2015,PINAL AMA,Municipal,Supply,CAP,CAP,2775
2015,PINAL AMA,Municipal,Supply,Effluent,Effluent,255
2015,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,5241
2015,PINAL AMA,Municipal,Supply,Effluent,Recovered Effluent,611
2015,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,18378
2015,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,349
2015,PINAL AMA,Industrial,Supply,Effluent,Effluent,2259
2015,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,410895
2015,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,85477
2015,PINAL AMA,Agricultural,Supply,CAP,CAP,256136
2015,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),80627
2015,PINAL AMA,Agricultural,Supply,Effluent,Effluent,1842
2015,PINAL AMA,Indian,Supply,Groundwater,Groundwater,63248
2015,PINAL AMA,Indian,Supply,Surface Water,Surface Water,11606
2015,PINAL AMA,Indian,Supply,CAP,CAP,82699
2015,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,11679
2015,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,3168
2015,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1556
2015,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,330
2015,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,2937
2015,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,1261
2015,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,135
2015,PRESCOTT AMA,Industrial,Supply,Effluent,Effluent,1484
2015,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,2084
2015,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,946
2015,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,5957
2015,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1314
2015,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,5
2015,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,20
2015,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,6672
2015,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,88
2015,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,54
2015,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,24880
2015,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2527
2015,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,2093
2015,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,7470
2015,TUCSON AMA,Municipal,Supply,Surface Water,Surface Water,14
2015,TUCSON AMA,Municipal,Supply,CAP,CAP,136
2015,TUCSON AMA,Municipal,Supply,Effluent,Effluent,7059
2015,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,106054
2015,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,6343
2015,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,41861
2015,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,370
2015,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2015,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),9056
2015,TUCSON AMA,Industrial,Supply,Effluent,Effluent,175
2015,TUCSON AMA,Industrial,Supply,CAP,Recovered CAP,160
2015,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,1240
2015,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,70373
2015,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,1805
2015,TUCSON AMA,Agricultural,Supply,CAP,CAP,944
2015,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),26432
2015,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,187
2015,TUCSON AMA,Agricultural,Supply,Other,Other,44
2015,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,217
2015,TUCSON AMA,Indian,Supply,CAP,CAP,18282
2016,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,186371
2016,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,27894
2016,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,62957
2016,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,6005
2016,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,357429
2016,PHOENIX AMA,Municipal,Supply,CAP,CAP,315721
2016,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),57107
2016,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,32443
2016,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,48597
2016,PHOENIX AMA,Municipal,Supply,Spill,Spill,4328
2016,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,64732
2016,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,14179
2016,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,12990
2016,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,90884
2016,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,1934
2016,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,7034
2016,PHOENIX AMA,Industrial,Supply,CAP,CAP,7960
2016,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,86046
2016,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,183
2016,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,1342
2016,PHOENIX AMA,Industrial,Supply,Other,Other,689
2016,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,329406
2016,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,143246
2016,PHOENIX AMA,Agricultural,Supply,CAP,CAP,6937
2016,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),7710
2016,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),199537
2016,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,20509
2016,PHOENIX AMA,Agricultural,Supply,Spill,Spill,442
2016,PHOENIX AMA,Agricultural,Supply,Other,Other,4984
2016,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,95598
2016,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,116834
2016,PHOENIX AMA,Indian,Supply,CAP,CAP,63846
2016,PHOENIX AMA,Indian,Supply,Effluent,Effluent,3563
2016,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,28317
2016,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,488
2016,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,12823
2016,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,282
2016,PINAL AMA,Municipal,Supply,CAP,CAP,2134
2016,PINAL AMA,Municipal,Supply,Effluent,Effluent,109
2016,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,6163
2016,PINAL AMA,Municipal,Supply,Effluent,Recovered Effluent,486
2016,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,19309
2016,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,14
2016,PINAL AMA,Industrial,Supply,Effluent,Effluent,2199
2016,PINAL AMA,Industrial,Supply,CAP,Recovered CAP,229
2016,PINAL AMA,Industrial,Supply,Effluent,Recovered Effluent,0
2016,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,428369
2016,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,79055
2016,PINAL AMA,Agricultural,Supply,CAP,CAP,239915
2016,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),99312
2016,PINAL AMA,Agricultural,Supply,Effluent,Effluent,1122
2016,PINAL AMA,Indian,Supply,Groundwater,Groundwater,62879
2016,PINAL AMA,Indian,Supply,Surface Water,Surface Water,7901
2016,PINAL AMA,Indian,Supply,CAP,CAP,82941
2016,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,14101
2016,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,5086
2016,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1502
2016,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,387
2016,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,1073
2016,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,1491
2016,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,4
2016,PRESCOTT AMA,Industrial,Supply,Effluent,Effluent,1419
2016,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,1620
2016,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,666
2016,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,6256
2016,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1378
2016,SANTA CRUZ AMA,Industrial,Supply,Effluent,Effluent,17
2016,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,9902
2016,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,38
2016,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,62
2016,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,23553
2016,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,2540
2016,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,2266
2016,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,7475
2016,TUCSON AMA,Municipal,Supply,Surface Water,Surface Water,14
2016,TUCSON AMA,Municipal,Supply,CAP,CAP,45
2016,TUCSON AMA,Municipal,Supply,Effluent,Effluent,5928
2016,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,105046
2016,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,9490
2016,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,33616
2016,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,52
2016,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),7432
2016,TUCSON AMA,Industrial,Supply,Effluent,Effluent,1011
2016,TUCSON AMA,Industrial,Supply,CAP,Recovered CAP,165
2016,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,400
2016,TUCSON AMA,Industrial,Supply,Other,Other,37
2016,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,75720
2016,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,1807
2016,TUCSON AMA,Agricultural,Supply,CAP,CAP,400
2016,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),23936
2016,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,227
2016,TUCSON AMA,Agricultural,Supply,Other,Other,44
2016,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,225
2016,TUCSON AMA,Indian,Supply,CAP,CAP,17612
2017,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,197636
2017,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,26661
2017,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,262
2017,PHOENIX AMA,Municipal,Supply,Surface Water,Surface water,325014
2017,PHOENIX AMA,Municipal,Supply,CAP,CAP,320809
2017,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),33624
2017,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,62790
2017,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,6589
2017,PHOENIX AMA,Municipal,Supply,Spill,Spill,31245
2017,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,74884
2017,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,17640
2017,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,10958
2017,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,93057
2017,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,995
2017,PHOENIX AMA,Industrial,Supply,Surface Water,Surface water,9569
2017,PHOENIX AMA,Industrial,Supply,CAP,CAP,1525
2017,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,84985
2017,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,476
2017,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,1071
2017,PHOENIX AMA,Industrial,Supply,Other,Other,799
2017,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,340074
2017,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface water,162939
2017,PHOENIX AMA,Agricultural,Supply,CAP,CAP,5665
2017,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),3856
2017,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),178278
2017,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,20392
